name,time,tem
MT,2020-03-09T07:46:43.072412,31.0
HLT,2020-03-09T07:46:44.052182,31.1875
BK,2020-03-09T07:46:45.996188,22.0625
AUX,2020-03-09T07:46:46.914664,33.625
MT,2020-03-09T07:46:47.871747,31.0
HLT,2020-03-09T07:46:48.754454,31.1875
BK,2020-03-09T07:46:50.756040,22.0625
AUX,2020-03-09T07:46:51.734174,33.6875
MT,2020-03-09T07:46:52.672388,31.125
HLT,2020-03-09T07:46:53.632964,31.25
BK,2020-03-09T07:46:55.634971,22.0
AUX,2020-03-09T07:46:56.614534,33.75
MT,2020-03-09T07:46:57.554036,31.1875
HLT,2020-03-09T07:46:58.511668,31.3125
BK,2020-03-09T07:47:00.398051,22.0625
AUX,2020-03-09T07:47:01.313700,33.8125
MT,2020-03-09T07:47:02.271687,31.1875
HLT,2020-03-09T07:47:03.232329,31.375
BK,2020-03-09T07:47:05.195895,22.0625
AUX,2020-03-09T07:47:06.113826,33.8125
MT,2020-03-09T07:47:07.071474,31.1875
HLT,2020-03-09T07:47:07.972523,31.4375
BK,2020-03-09T07:47:09.916696,22.0
AUX,2020-03-09T07:47:10.834994,33.875
MT,2020-03-09T07:47:11.794514,31.25
HLT,2020-03-09T07:47:12.752149,31.4375
BK,2020-03-09T07:47:14.715896,22.0625
AUX,2020-03-09T07:47:15.900655,33.9375
MT,2020-03-09T07:47:16.855430,31.375
HLT,2020-03-09T07:47:17.792520,31.5
BK,2020-03-09T07:47:20.712737,22.0625
AUX,2020-03-09T07:47:21.644366,34.0
MT,2020-03-09T07:47:22.612673,31.4375
HLT,2020-03-09T07:47:23.551159,31.5625
BK,2020-03-09T07:47:25.514675,22.0625
AUX,2020-03-09T07:47:26.437992,34.0625
MT,2020-03-09T07:47:27.392569,31.4375
HLT,2020-03-09T07:47:28.352728,31.625
BK,2020-03-09T07:47:30.355024,22.0625
AUX,2020-03-09T07:47:31.314293,34.0625
MT,2020-03-09T07:47:32.273667,31.5
HLT,2020-03-09T07:47:33.232304,31.6875
BK,2020-03-09T07:47:35.235044,22.0625
AUX,2020-03-09T07:47:36.194091,34.125
MT,2020-03-09T07:47:37.152280,31.4375
HLT,2020-03-09T07:47:38.112129,31.75
BK,2020-03-09T07:47:40.075235,22.0
AUX,2020-03-09T07:47:40.992396,34.125
MT,2020-03-09T07:47:41.954112,31.5
HLT,2020-03-09T07:47:42.952370,31.75
BK,2020-03-09T07:47:44.874603,22.0625
AUX,2020-03-09T07:47:45.792261,34.1875
MT,2020-03-09T07:47:46.756527,31.5625
HLT,2020-03-09T07:47:47.711884,31.8125
BK,2020-03-09T07:47:49.595326,22.0625
AUX,2020-03-09T07:47:50.511833,34.1875
MT,2020-03-09T07:47:51.394353,31.625
HLT,2020-03-09T07:47:52.371184,31.875
BK,2020-03-09T07:47:54.316757,22.0625
AUX,2020-03-09T07:47:55.251763,34.25
MT,2020-03-09T07:47:56.193738,31.6875
HLT,2020-03-09T07:47:57.152735,31.9375
BK,2020-03-09T07:47:59.114804,22.0625
AUX,2020-03-09T07:48:00.031946,34.25
MT,2020-03-09T07:48:01.011916,31.75
HLT,2020-03-09T07:48:01.958450,31.9375
BK,2020-03-09T07:48:03.956178,22.0
AUX,2020-03-09T07:48:04.912029,34.3125
MT,2020-03-09T07:48:05.794499,31.8125
HLT,2020-03-09T07:48:06.753326,32.0
BK,2020-03-09T07:48:08.774715,22.0625
AUX,2020-03-09T07:48:09.711226,34.375
MT,2020-03-09T07:48:10.592838,31.875
HLT,2020-03-09T07:48:11.556160,32.0625
BK,2020-03-09T07:48:13.517654,22.0625
AUX,2020-03-09T07:48:14.432482,34.4375
MT,2020-03-09T07:48:16.273926,31.875
HLT,2020-03-09T07:48:17.252933,32.125
BK,2020-03-09T07:48:19.196726,22.0625
AUX,2020-03-09T07:48:20.112583,34.4375
MT,2020-03-09T07:48:21.071863,31.9375
HLT,2020-03-09T07:48:21.954422,32.125
BK,2020-03-09T07:48:23.953967,22.0625
AUX,2020-03-09T07:48:24.912254,34.4375
MT,2020-03-09T07:48:25.871631,32.0625
HLT,2020-03-09T07:48:26.756693,32.125
BK,2020-03-09T07:48:28.715632,22.0625
AUX,2020-03-09T07:48:29.632494,34.5625
MT,2020-03-09T07:48:30.592062,32.0625
HLT,2020-03-09T07:48:31.554062,32.1875
BK,2020-03-09T07:48:33.515285,22.0625
AUX,2020-03-09T07:48:34.432148,34.625
MT,2020-03-09T07:48:35.392722,32.1875
HLT,2020-03-09T07:48:36.375568,32.3125
BK,2020-03-09T07:48:38.317408,22.0625
AUX,2020-03-09T07:48:39.231856,34.6875
MT,2020-03-09T07:48:40.131304,32.25
HLT,2020-03-09T07:48:41.069320,32.375
BK,2020-03-09T07:48:42.977438,22.0625
AUX,2020-03-09T07:48:43.872258,34.6875
MT,2020-03-09T07:48:44.832147,32.1875
HLT,2020-03-09T07:48:45.831913,32.375
BK,2020-03-09T07:48:47.758581,22.0625
AUX,2020-03-09T07:48:48.671354,34.75
MT,2020-03-09T07:48:49.551789,32.1875
HLT,2020-03-09T07:48:50.432414,32.4375
BK,2020-03-09T07:48:52.416871,22.125
AUX,2020-03-09T07:48:53.314184,34.8125
MT,2020-03-09T07:48:54.271952,32.25
HLT,2020-03-09T07:48:55.154906,32.5
BK,2020-03-09T07:48:57.996935,22.0625
AUX,2020-03-09T07:48:58.912901,34.9375
MT,2020-03-09T07:49:00.183026,32.3125
HLT,2020-03-09T07:49:01.113060,32.5625
BK,2020-03-09T07:49:03.037453,22.0625
AUX,2020-03-09T07:49:03.952430,34.9375
MT,2020-03-09T07:49:04.912195,32.375
HLT,2020-03-09T07:49:05.871431,32.5
BK,2020-03-09T07:49:07.757233,22.0625
AUX,2020-03-09T07:49:08.672323,35.0
MT,2020-03-09T07:49:09.712551,32.375
HLT,2020-03-09T07:49:10.671954,32.625
BK,2020-03-09T07:49:12.559472,22.0625
AUX,2020-03-09T07:49:13.471987,35.0625
MT,2020-03-09T07:49:14.351420,32.4375
HLT,2020-03-09T07:49:15.232241,32.6875
BK,2020-03-09T07:49:17.216592,22.0625
AUX,2020-03-09T07:49:18.111766,35.0625
MT,2020-03-09T07:49:18.992526,32.4375
HLT,2020-03-09T07:49:19.992329,32.75
BK,2020-03-09T07:49:21.995108,22.0625
AUX,2020-03-09T07:49:22.912930,35.125
MT,2020-03-09T07:49:23.872480,32.5
HLT,2020-03-09T07:49:24.834566,32.8125
BK,2020-03-09T07:49:26.796928,22.0625
AUX,2020-03-09T07:49:27.714967,35.1875
MT,2020-03-09T07:49:28.672222,32.5625
HLT,2020-03-09T07:49:29.632493,32.875
BK,2020-03-09T07:49:32.474736,22.0625
AUX,2020-03-09T07:49:33.391900,35.1875
MT,2020-03-09T07:49:34.272542,32.5625
HLT,2020-03-09T07:49:35.232468,32.875
BK,2020-03-09T07:49:37.194927,22.0625
AUX,2020-03-09T07:49:38.113477,35.25
MT,2020-03-09T07:49:39.072433,32.6875
HLT,2020-03-09T07:49:40.032122,32.9375
BK,2020-03-09T07:49:42.036581,22.125
AUX,2020-03-09T07:49:42.995213,35.3125
MT,2020-03-09T07:49:43.954091,32.75
HLT,2020-03-09T07:49:44.912269,33.0
BK,2020-03-09T07:49:46.915077,22.0625
AUX,2020-03-09T07:49:47.874392,35.375
MT,2020-03-09T07:49:48.831348,32.8125
HLT,2020-03-09T07:49:49.731837,33.0
BK,2020-03-09T07:49:51.675151,22.0625
AUX,2020-03-09T07:49:52.601294,35.375
MT,2020-03-09T07:49:53.552425,32.875
HLT,2020-03-09T07:49:54.512320,33.0
BK,2020-03-09T07:49:56.476411,22.0625
AUX,2020-03-09T07:49:57.394599,35.4375
MT,2020-03-09T07:49:58.351968,32.875
HLT,2020-03-09T07:49:59.232852,33.0625
BK,2020-03-09T07:50:01.215035,22.125
AUX,2020-03-09T07:50:02.154856,35.5
MT,2020-03-09T07:50:03.073184,32.875
HLT,2020-03-09T07:50:04.032329,33.125
BK,2020-03-09T07:50:05.994305,22.0625
AUX,2020-03-09T07:50:06.913418,35.5
MT,2020-03-09T07:50:07.872392,32.9375
HLT,2020-03-09T07:50:08.831820,33.1875
BK,2020-03-09T07:50:10.794686,22.0625
AUX,2020-03-09T07:50:11.714123,35.625
MT,2020-03-09T07:50:12.671973,32.9375
HLT,2020-03-09T07:50:13.554173,33.1875
BK,2020-03-09T07:50:15.514550,22.0625
AUX,2020-03-09T07:50:16.435489,35.6875
MT,2020-03-09T07:50:17.391926,33.0
HLT,2020-03-09T07:50:18.272356,33.3125
BK,2020-03-09T07:50:20.254622,22.0625
AUX,2020-03-09T07:50:21.152006,35.75
MT,2020-03-09T07:50:22.032782,33.0625
HLT,2020-03-09T07:50:22.993050,33.375
BK,2020-03-09T07:50:24.954723,22.0625
AUX,2020-03-09T07:50:26.501127,35.75
MT,2020-03-09T07:50:27.392869,33.1875
HLT,2020-03-09T07:50:28.352891,33.375
BK,2020-03-09T07:50:30.314957,22.0625
AUX,2020-03-09T07:50:31.231592,35.875
MT,2020-03-09T07:50:32.114549,33.25
HLT,2020-03-09T07:50:33.072712,33.4375
BK,2020-03-09T07:50:35.035071,22.125
AUX,2020-03-09T07:50:35.953552,35.9375
MT,2020-03-09T07:50:36.914020,33.3125
HLT,2020-03-09T07:50:37.872343,33.5
BK,2020-03-09T07:50:40.126425,22.0625
AUX,2020-03-09T07:50:41.072705,35.9375
MT,2020-03-09T07:50:42.033391,33.25
HLT,2020-03-09T07:50:42.992494,33.5
BK,2020-03-09T07:50:44.955236,22.0625
AUX,2020-03-09T07:50:45.872281,36.0
MT,2020-03-09T07:50:46.834134,33.3125
HLT,2020-03-09T07:50:47.792298,33.625
BK,2020-03-09T07:50:49.754663,22.0625
AUX,2020-03-09T07:50:50.671105,36.0
MT,2020-03-09T07:50:51.554092,33.375
HLT,2020-03-09T07:50:52.511791,33.625
BK,2020-03-09T07:50:54.420056,22.0625
AUX,2020-03-09T07:50:55.311775,36.0625
MT,2020-03-09T07:50:57.074316,33.5
HLT,2020-03-09T07:50:58.031904,33.6875
BK,2020-03-09T07:50:59.995150,22.0625
AUX,2020-03-09T07:51:00.912239,36.0625
MT,2020-03-09T07:51:01.894001,33.5
HLT,2020-03-09T07:51:02.832732,33.6875
BK,2020-03-09T07:51:04.796290,22.125
AUX,2020-03-09T07:51:05.712600,36.125
MT,2020-03-09T07:51:06.673583,33.5625
HLT,2020-03-09T07:51:07.632637,33.75
BK,2020-03-09T07:51:09.594559,22.0625
AUX,2020-03-09T07:51:10.512530,36.125
MT,2020-03-09T07:51:11.473678,33.5625
HLT,2020-03-09T07:51:12.475070,33.75
BK,2020-03-09T07:51:14.414491,22.0625
AUX,2020-03-09T07:51:15.314882,36.1875
MT,2020-03-09T07:51:16.271471,33.5625
HLT,2020-03-09T07:51:17.153927,33.875
BK,2020-03-09T07:51:19.114851,22.125
AUX,2020-03-09T07:51:20.031838,36.1875
MT,2020-03-09T07:51:20.912262,33.5625
HLT,2020-03-09T07:51:21.873988,33.9375
BK,2020-03-09T07:51:23.834685,22.125
AUX,2020-03-09T07:51:24.751248,36.25
MT,2020-03-09T07:51:25.714894,33.6875
HLT,2020-03-09T07:51:26.684125,33.9375
BK,2020-03-09T07:51:28.635612,22.125
AUX,2020-03-09T07:51:29.554358,36.3125
MT,2020-03-09T07:51:30.511885,33.75
HLT,2020-03-09T07:51:31.394190,34.0
BK,2020-03-09T07:51:33.375522,22.125
AUX,2020-03-09T07:51:34.272658,36.3125
MT,2020-03-09T07:51:35.231760,33.8125
HLT,2020-03-09T07:51:36.113045,34.0625
BK,2020-03-09T07:51:38.076031,22.0625
AUX,2020-03-09T07:51:38.992403,36.375
MT,2020-03-09T07:51:39.951735,33.875
HLT,2020-03-09T07:51:40.838338,34.125
BK,2020-03-09T07:51:42.798714,22.0625
AUX,2020-03-09T07:51:43.711958,36.4375
MT,2020-03-09T07:51:44.592450,33.875
HLT,2020-03-09T07:51:45.551609,34.125
BK,2020-03-09T07:51:47.436028,22.0625
AUX,2020-03-09T07:51:48.352359,36.5
MT,2020-03-09T07:51:49.313557,33.9375
HLT,2020-03-09T07:51:50.271554,34.1875
BK,2020-03-09T07:51:52.156382,22.0625
AUX,2020-03-09T07:51:53.073142,36.5625
MT,2020-03-09T07:51:54.033642,34.0
HLT,2020-03-09T07:51:54.992192,34.1875
BK,2020-03-09T07:51:56.954767,22.125
AUX,2020-03-09T07:51:57.874326,36.5625
MT,2020-03-09T07:51:58.834089,34.0
HLT,2020-03-09T07:51:59.792720,34.25
BK,2020-03-09T07:52:01.754491,22.125
AUX,2020-03-09T07:52:02.674451,36.625
MT,2020-03-09T07:52:03.632329,34.0625
HLT,2020-03-09T07:52:04.592260,34.3125
BK,2020-03-09T07:52:06.554542,22.125
AUX,2020-03-09T07:52:07.473547,36.625
MT,2020-03-09T07:52:08.431794,34.125
HLT,2020-03-09T07:52:09.312593,34.375
BK,2020-03-09T07:52:11.294824,22.125
AUX,2020-03-09T07:52:12.194738,36.6875
MT,2020-03-09T07:52:13.152050,34.125
HLT,2020-03-09T07:52:14.032045,34.375
BK,2020-03-09T07:52:15.915512,22.125
AUX,2020-03-09T07:52:16.923625,36.75
MT,2020-03-09T07:52:17.873565,34.125
HLT,2020-03-09T07:52:18.832272,34.4375
BK,2020-03-09T07:52:20.795214,22.0625
AUX,2020-03-09T07:52:21.713671,36.8125
MT,2020-03-09T07:52:22.672168,34.1875
HLT,2020-03-09T07:52:23.632300,34.5
BK,2020-03-09T07:52:25.595148,22.0625
AUX,2020-03-09T07:52:26.545408,36.875
MT,2020-03-09T07:52:27.472907,34.25
HLT,2020-03-09T07:52:28.432328,34.5
BK,2020-03-09T07:52:30.395281,22.125
AUX,2020-03-09T07:52:31.332221,36.9375
MT,2020-03-09T07:52:32.273161,34.3125
HLT,2020-03-09T07:52:33.231772,34.5625
BK,2020-03-09T07:52:35.114784,22.125
AUX,2020-03-09T07:52:36.053725,37.0
MT,2020-03-09T07:52:37.033965,34.375
HLT,2020-03-09T07:52:38.032496,34.625
BK,2020-03-09T07:52:39.994797,22.125
AUX,2020-03-09T07:52:40.932138,37.0625
MT,2020-03-09T07:52:41.875474,34.4375
HLT,2020-03-09T07:52:42.831904,34.6875
BK,2020-03-09T07:52:44.714432,22.125
AUX,2020-03-09T07:52:45.632695,37.0625
MT,2020-03-09T07:52:46.593869,34.5625
HLT,2020-03-09T07:52:47.552228,34.75
BK,2020-03-09T07:52:49.515279,22.125
AUX,2020-03-09T07:52:50.432411,37.125
MT,2020-03-09T07:52:51.392188,34.5625
HLT,2020-03-09T07:52:52.352925,34.75
BK,2020-03-09T07:52:54.316607,22.125
AUX,2020-03-09T07:52:55.231739,37.125
MT,2020-03-09T07:52:56.131954,34.625
HLT,2020-03-09T07:52:57.074074,34.8125
BK,2020-03-09T07:52:59.034614,22.125
AUX,2020-03-09T07:52:59.953379,37.1875
MT,2020-03-09T07:53:01.793510,34.6875
HLT,2020-03-09T07:53:02.751568,34.8125
BK,2020-03-09T07:53:04.636518,22.125
AUX,2020-03-09T07:53:05.552601,37.1875
MT,2020-03-09T07:53:06.514141,34.8125
HLT,2020-03-09T07:53:07.474132,34.875
BK,2020-03-09T07:53:09.434677,22.125
AUX,2020-03-09T07:53:10.350824,37.25
MT,2020-03-09T07:53:11.232339,34.875
HLT,2020-03-09T07:53:12.194115,34.9375
BK,2020-03-09T07:53:14.154928,22.125
AUX,2020-03-09T07:53:15.072620,37.3125
MT,2020-03-09T07:53:16.033941,34.875
HLT,2020-03-09T07:53:16.993986,35.0
BK,2020-03-09T07:53:18.953734,22.125
AUX,2020-03-09T07:53:19.872531,37.375
MT,2020-03-09T07:53:20.833642,34.875
HLT,2020-03-09T07:53:21.794501,35.0625
BK,2020-03-09T07:53:23.754643,22.125
AUX,2020-03-09T07:53:24.672266,37.375
MT,2020-03-09T07:53:25.632043,34.9375
HLT,2020-03-09T07:53:26.515156,35.125
BK,2020-03-09T07:53:28.485379,22.125
AUX,2020-03-09T07:53:29.398622,37.4375
MT,2020-03-09T07:53:30.352153,34.9375
HLT,2020-03-09T07:53:31.312515,35.125
BK,2020-03-09T07:53:33.278168,22.125
AUX,2020-03-09T07:53:34.192491,37.5
MT,2020-03-09T07:53:35.153755,35.0
HLT,2020-03-09T07:53:36.112082,35.1875
BK,2020-03-09T07:53:38.078947,22.125
AUX,2020-03-09T07:53:38.992997,37.5625
MT,2020-03-09T07:53:39.951836,35.0625
HLT,2020-03-09T07:53:40.829665,35.25
BK,2020-03-09T07:53:42.718046,22.125
AUX,2020-03-09T07:53:43.632506,37.5625
MT,2020-03-09T07:53:44.591850,35.0
HLT,2020-03-09T07:53:45.471694,35.1875
BK,2020-03-09T07:53:47.357767,22.125
AUX,2020-03-09T07:53:48.273687,37.625
MT,2020-03-09T07:53:49.233014,35.0625
HLT,2020-03-09T07:53:50.232514,35.3125
BK,2020-03-09T07:53:52.155401,22.0625
AUX,2020-03-09T07:53:53.271387,37.625
MT,2020-03-09T07:53:54.462682,35.0625
HLT,2020-03-09T07:53:55.425588,35.375
BK,2020-03-09T07:53:57.383062,22.125
AUX,2020-03-09T07:53:58.274826,37.6875
MT,2020-03-09T07:53:59.232096,35.125
HLT,2020-03-09T07:54:00.192736,35.375
BK,2020-03-09T07:54:02.157149,22.125
AUX,2020-03-09T07:54:03.073465,37.6875
MT,2020-03-09T07:54:04.052792,35.1875
HLT,2020-03-09T07:54:04.992219,35.4375
BK,2020-03-09T07:54:06.954864,22.1875
AUX,2020-03-09T07:54:07.872707,37.75
MT,2020-03-09T07:54:08.834148,35.1875
HLT,2020-03-09T07:54:09.792815,35.5
BK,2020-03-09T07:54:11.754980,22.1875
AUX,2020-03-09T07:54:12.674146,37.8125
MT,2020-03-09T07:54:13.633611,35.1875
HLT,2020-03-09T07:54:14.592249,35.5
BK,2020-03-09T07:54:16.555103,22.125
AUX,2020-03-09T07:54:17.473546,37.875
MT,2020-03-09T07:54:18.434145,35.25
HLT,2020-03-09T07:54:19.393519,35.5625
BK,2020-03-09T07:54:21.354618,22.125
AUX,2020-03-09T07:54:22.273366,37.9375
MT,2020-03-09T07:54:23.232237,35.3125
HLT,2020-03-09T07:54:24.191282,35.625
BK,2020-03-09T07:54:26.095017,22.125
AUX,2020-03-09T07:54:26.994104,38.0
MT,2020-03-09T07:54:27.952566,35.4375
HLT,2020-03-09T07:54:28.911821,35.625
BK,2020-03-09T07:54:30.795500,22.125
AUX,2020-03-09T07:54:31.725279,38.0625
MT,2020-03-09T07:54:32.672577,35.4375
HLT,2020-03-09T07:54:33.632349,35.6875
BK,2020-03-09T07:54:35.594916,22.125
AUX,2020-03-09T07:54:36.511725,38.125
MT,2020-03-09T07:54:37.394069,35.5
HLT,2020-03-09T07:54:38.351477,35.75
BK,2020-03-09T07:54:40.236384,22.1875
AUX,2020-03-09T07:54:41.152342,38.125
MT,2020-03-09T07:54:42.114506,35.5625
HLT,2020-03-09T07:54:43.074177,35.8125
BK,2020-03-09T07:54:45.035019,22.1875
AUX,2020-03-09T07:54:45.952451,38.1875
MT,2020-03-09T07:54:46.912637,35.6875
HLT,2020-03-09T07:54:47.872763,35.8125
BK,2020-03-09T07:54:49.875037,22.1875
AUX,2020-03-09T07:54:50.834246,38.25
MT,2020-03-09T07:54:51.793487,35.75
HLT,2020-03-09T07:54:52.752870,35.875
BK,2020-03-09T07:54:54.714892,22.1875
AUX,2020-03-09T07:54:55.631423,38.25
MT,2020-03-09T07:54:56.511698,35.75
HLT,2020-03-09T07:54:57.394358,35.9375
BK,2020-03-09T07:54:59.354437,22.125
AUX,2020-03-09T07:55:00.272423,38.3125
MT,2020-03-09T07:55:01.232852,35.75
HLT,2020-03-09T07:55:02.196783,35.9375
BK,2020-03-09T07:55:04.154682,22.1875
AUX,2020-03-09T07:55:05.072150,38.3125
MT,2020-03-09T07:55:06.052203,35.8125
HLT,2020-03-09T07:55:06.993493,36.0625
BK,2020-03-09T07:55:08.954668,22.1875
AUX,2020-03-09T07:55:09.874174,38.375
MT,2020-03-09T07:55:10.833880,35.875
HLT,2020-03-09T07:55:11.794605,36.0625
BK,2020-03-09T07:55:13.774162,22.1875
AUX,2020-03-09T07:55:14.672441,38.4375
MT,2020-03-09T07:55:15.632590,35.875
HLT,2020-03-09T07:55:16.613777,36.125
BK,2020-03-09T07:55:18.555119,22.1875
AUX,2020-03-09T07:55:19.471696,38.5
MT,2020-03-09T07:55:20.351927,35.8125
HLT,2020-03-09T07:55:21.232503,36.1875
BK,2020-03-09T07:55:23.196218,22.1875
AUX,2020-03-09T07:55:24.112292,38.5
MT,2020-03-09T07:55:25.071707,35.875
HLT,2020-03-09T07:55:25.951897,36.25
BK,2020-03-09T07:55:27.836862,22.1875
AUX,2020-03-09T07:55:28.752186,38.5625
MT,2020-03-09T07:55:29.774655,36.0
HLT,2020-03-09T07:55:30.677030,36.3125
BK,2020-03-09T07:55:32.636159,22.1875
AUX,2020-03-09T07:55:33.552665,38.625
MT,2020-03-09T07:55:34.512352,36.0
HLT,2020-03-09T07:55:35.472196,36.3125
BK,2020-03-09T07:55:37.434515,22.1875
AUX,2020-03-09T07:55:38.353380,38.6875
MT,2020-03-09T07:55:39.332658,36.0
HLT,2020-03-09T07:55:40.292168,36.375
BK,2020-03-09T07:55:42.234623,22.1875
AUX,2020-03-09T07:55:43.154423,38.75
MT,2020-03-09T07:55:44.112018,36.0625
HLT,2020-03-09T07:55:45.092848,36.375
BK,2020-03-09T07:55:47.075526,22.1875
AUX,2020-03-09T07:55:48.035239,38.75
MT,2020-03-09T07:55:48.991468,36.1875
HLT,2020-03-09T07:55:49.872270,36.375
BK,2020-03-09T07:55:51.836545,22.1875
AUX,2020-03-09T07:55:52.753378,38.8125
MT,2020-03-09T07:55:53.712437,36.25
HLT,2020-03-09T07:55:54.672126,36.4375
BK,2020-03-09T07:55:56.636992,22.1875
AUX,2020-03-09T07:55:57.554165,38.8125
MT,2020-03-09T07:55:59.391850,36.375
HLT,2020-03-09T07:56:00.272232,36.5625
BK,2020-03-09T07:56:02.236926,22.25
AUX,2020-03-09T07:56:03.153810,38.875
MT,2020-03-09T07:56:04.114950,36.4375
HLT,2020-03-09T07:56:05.072456,36.5625
BK,2020-03-09T07:56:07.034622,22.1875
AUX,2020-03-09T07:56:07.954199,38.9375
MT,2020-03-09T07:56:08.912459,36.5
HLT,2020-03-09T07:56:09.872441,36.5625
BK,2020-03-09T07:56:11.834623,22.1875
AUX,2020-03-09T07:56:12.754425,39.0
MT,2020-03-09T07:56:13.711285,36.4375
HLT,2020-03-09T07:56:14.594259,36.625
BK,2020-03-09T07:56:16.555865,22.1875
AUX,2020-03-09T07:56:17.473920,39.0625
MT,2020-03-09T07:56:18.432881,36.4375
HLT,2020-03-09T07:56:19.413424,36.6875
BK,2020-03-09T07:56:21.357261,22.1875
AUX,2020-03-09T07:56:22.275584,39.0625
MT,2020-03-09T07:56:23.232962,36.5
HLT,2020-03-09T07:56:24.211999,36.75
BK,2020-03-09T07:56:26.235311,22.1875
AUX,2020-03-09T07:56:27.154058,39.125
MT,2020-03-09T07:56:28.112024,36.5625
HLT,2020-03-09T07:56:28.992044,36.8125
BK,2020-03-09T07:56:30.955482,22.1875
AUX,2020-03-09T07:56:31.911872,39.1875
MT,2020-03-09T07:56:32.865716,36.5625
HLT,2020-03-09T07:56:33.826024,36.8125
BK,2020-03-09T07:56:35.782451,22.1875
AUX,2020-03-09T07:56:36.719552,39.1875
MT,2020-03-09T07:56:37.632395,36.625
HLT,2020-03-09T07:56:38.592380,36.875
BK,2020-03-09T07:56:40.565377,22.1875
AUX,2020-03-09T07:56:41.472797,39.25
MT,2020-03-09T07:56:42.434694,36.75
HLT,2020-03-09T07:56:43.391620,36.875
BK,2020-03-09T07:56:45.274713,22.1875
AUX,2020-03-09T07:56:46.274837,39.3125
MT,2020-03-09T07:56:47.234312,36.75
HLT,2020-03-09T07:56:48.194372,36.9375
BK,2020-03-09T07:56:50.154987,22.1875
AUX,2020-03-09T07:56:51.072346,39.375
MT,2020-03-09T07:56:52.034570,36.8125
HLT,2020-03-09T07:56:52.992238,37.0625
BK,2020-03-09T07:56:54.954836,22.25
AUX,2020-03-09T07:56:55.874240,39.4375
MT,2020-03-09T07:56:56.834899,36.8125
HLT,2020-03-09T07:56:57.792429,37.0625
BK,2020-03-09T07:56:59.754850,22.1875
AUX,2020-03-09T07:57:00.672100,39.5
MT,2020-03-09T07:57:01.633925,36.8125
HLT,2020-03-09T07:57:02.594382,37.125
BK,2020-03-09T07:57:04.555361,22.1875
AUX,2020-03-09T07:57:05.477579,39.5
MT,2020-03-09T07:57:06.514552,36.875
HLT,2020-03-09T07:57:07.485737,37.125
BK,2020-03-09T07:57:09.434865,22.1875
AUX,2020-03-09T07:57:10.351895,39.5625
MT,2020-03-09T07:57:11.233147,36.9375
HLT,2020-03-09T07:57:12.194610,37.1875
BK,2020-03-09T07:57:14.175560,22.25
AUX,2020-03-09T07:57:15.071809,39.5625
MT,2020-03-09T07:57:15.952484,37.0
HLT,2020-03-09T07:57:16.916313,37.25
BK,2020-03-09T07:57:18.876460,22.1875
AUX,2020-03-09T07:57:19.792216,39.5625
MT,2020-03-09T07:57:20.750973,37.0625
HLT,2020-03-09T07:57:21.632751,37.25
BK,2020-03-09T07:57:23.596172,22.25
AUX,2020-03-09T07:57:24.512664,39.625
MT,2020-03-09T07:57:25.471807,37.125
HLT,2020-03-09T07:57:26.352715,37.3125
BK,2020-03-09T07:57:28.316785,22.25
AUX,2020-03-09T07:57:29.232509,39.6875
MT,2020-03-09T07:57:30.191649,37.1875
HLT,2020-03-09T07:57:31.072035,37.375
BK,2020-03-09T07:57:32.959407,22.25
AUX,2020-03-09T07:57:33.872449,39.75
MT,2020-03-09T07:57:34.834178,37.1875
HLT,2020-03-09T07:57:35.792442,37.375
BK,2020-03-09T07:57:37.756172,22.25
AUX,2020-03-09T07:57:38.673846,39.8125
MT,2020-03-09T07:57:39.632438,37.25
HLT,2020-03-09T07:57:40.591838,37.5
BK,2020-03-09T07:57:42.474717,22.25
AUX,2020-03-09T07:57:43.394825,39.8125
MT,2020-03-09T07:57:44.372501,37.3125
HLT,2020-03-09T07:57:45.313706,37.5625
BK,2020-03-09T07:57:47.274513,22.25
AUX,2020-03-09T07:57:48.194267,39.875
MT,2020-03-09T07:57:49.151625,37.3125
HLT,2020-03-09T07:57:50.121999,37.625
BK,2020-03-09T07:57:52.075054,22.25
AUX,2020-03-09T07:57:52.993938,39.9375
MT,2020-03-09T07:57:53.952311,37.375
HLT,2020-03-09T07:57:54.911689,37.625
BK,2020-03-09T07:57:56.875118,22.25
AUX,2020-03-09T07:57:57.797641,40.0
MT,2020-03-09T07:57:58.752409,37.4375
HLT,2020-03-09T07:57:59.712885,37.6875
BK,2020-03-09T07:58:01.675122,22.25
AUX,2020-03-09T07:58:02.594458,40.0
MT,2020-03-09T07:58:03.552347,37.5
HLT,2020-03-09T07:58:04.512247,37.75
BK,2020-03-09T07:58:06.473928,22.25
AUX,2020-03-09T07:58:07.393960,40.0625
MT,2020-03-09T07:58:08.374270,37.5
HLT,2020-03-09T07:58:09.312127,37.75
BK,2020-03-09T07:58:11.274619,22.3125
AUX,2020-03-09T07:58:12.196072,40.125
MT,2020-03-09T07:58:13.151899,37.5
HLT,2020-03-09T07:58:14.113379,37.8125
BK,2020-03-09T07:58:16.074429,22.25
AUX,2020-03-09T07:58:16.994017,40.1875
MT,2020-03-09T07:58:17.951639,37.5
HLT,2020-03-09T07:58:18.833856,37.8125
BK,2020-03-09T07:58:20.794595,22.25
AUX,2020-03-09T07:58:21.712615,40.25
MT,2020-03-09T07:58:22.675007,37.5625
HLT,2020-03-09T07:58:23.632230,37.875
